death_date,death_weekday,death_week_ending,age_elderly,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2020-11-18,Wednesday,2020-11-22,<60,0,0,0,0
2020-11-18,Wednesday,2020-11-22,60-69,0,0,0,0
2020-11-18,Wednesday,2020-11-22,70-79,0,0,0,0
2020-11-18,Wednesday,2020-11-22,80+,0,0,0,0
2020-11-17,Tuesday,2020-11-22,<60,0,0,0,0
2020-11-17,Tuesday,2020-11-22,60-69,0,0,0,0
2020-11-17,Tuesday,2020-11-22,70-79,0,0,0,0
2020-11-17,Tuesday,2020-11-22,80+,0,0,0,0
2020-11-16,Monday,2020-11-22,<60,0,0,0,0
2020-11-16,Monday,2020-11-22,60-69,0,0,0,0
2020-11-16,Monday,2020-11-22,70-79,0,0,0,0
2020-11-16,Monday,2020-11-22,80+,0,0,0,0
2020-11-15,Sunday,2020-11-15,<60,0,0,0,0
2020-11-15,Sunday,2020-11-15,60-69,0,0,0,0
2020-11-15,Sunday,2020-11-15,70-79,0,0,0,0
2020-11-15,Sunday,2020-11-15,80+,0,0,0,0
2020-11-14,Saturday,2020-11-15,<60,0,0,0,0
2020-11-14,Saturday,2020-11-15,60-69,0,0,0,0
2020-11-14,Saturday,2020-11-15,70-79,0,0,0,0
2020-11-14,Saturday,2020-11-15,80+,0,0,0,0
2020-11-13,Friday,2020-11-15,<60,0,0,0,0
2020-11-13,Friday,2020-11-15,60-69,0,0,0,0
2020-11-13,Friday,2020-11-15,70-79,0,0,0,0
2020-11-13,Friday,2020-11-15,80+,0,0,0,0
2020-11-12,Thursday,2020-11-15,<60,0,0,0,0
2020-11-12,Thursday,2020-11-15,60-69,0,0,0,0
2020-11-12,Thursday,2020-11-15,70-79,0,0,0,0
2020-11-12,Thursday,2020-11-15,80+,0,0,0,0
2020-11-11,Wednesday,2020-11-15,<60,0,0,0,0
2020-11-11,Wednesday,2020-11-15,60-69,0,0,0,0
2020-11-11,Wednesday,2020-11-15,70-79,0,0,0,0
2020-11-11,Wednesday,2020-11-15,80+,0,0,0,0
2020-11-10,Tuesday,2020-11-15,<60,0,0,0,0
2020-11-10,Tuesday,2020-11-15,60-69,0,0,0,0
2020-11-10,Tuesday,2020-11-15,70-79,0,0,0,0
2020-11-10,Tuesday,2020-11-15,80+,0,0,0,0
2020-11-09,Monday,2020-11-15,<60,0,0,0,0
2020-11-09,Monday,2020-11-15,60-69,0,0,0,0
2020-11-09,Monday,2020-11-15,70-79,0,0,0,0
2020-11-09,Monday,2020-11-15,80+,0,0,0,0
2020-11-08,Sunday,2020-11-08,<60,0,0,0,0
2020-11-08,Sunday,2020-11-08,60-69,0,0,0,0
2020-11-08,Sunday,2020-11-08,70-79,0,0,0,0
2020-11-08,Sunday,2020-11-08,80+,0,0,0,0
2020-11-07,Saturday,2020-11-08,<60,0,0,0,0
2020-11-07,Saturday,2020-11-08,60-69,0,0,0,0
2020-11-07,Saturday,2020-11-08,70-79,0,0,0,0
2020-11-07,Saturday,2020-11-08,80+,0,0,0,0
2020-11-06,Friday,2020-11-08,<60,0,0,0,0
2020-11-06,Friday,2020-11-08,60-69,0,0,0,0
2020-11-06,Friday,2020-11-08,70-79,0,0,0,0
2020-11-06,Friday,2020-11-08,80+,0,0,0,0
2020-11-05,Thursday,2020-11-08,<60,0,0,0,0
2020-11-05,Thursday,2020-11-08,60-69,0,0,0,0
2020-11-05,Thursday,2020-11-08,70-79,0,0,0,0
2020-11-05,Thursday,2020-11-08,80+,0,0,0,0
2020-11-04,Wednesday,2020-11-08,<60,0,0,0,0
2020-11-04,Wednesday,2020-11-08,60-69,0,0,0,0
2020-11-04,Wednesday,2020-11-08,70-79,0,0,0,0
2020-11-04,Wednesday,2020-11-08,80+,0,0,0,0
2020-11-03,Tuesday,2020-11-08,<60,0,0,0,0
2020-11-03,Tuesday,2020-11-08,60-69,0,0,0,0
2020-11-03,Tuesday,2020-11-08,70-79,0,0,0,0
2020-11-03,Tuesday,2020-11-08,80+,0,0,0,0
2020-11-02,Monday,2020-11-08,<60,0,0,0,0
2020-11-02,Monday,2020-11-08,60-69,0,0,0,0
2020-11-02,Monday,2020-11-08,70-79,0,0,0,0
2020-11-02,Monday,2020-11-08,80+,0,0,0,0
2020-11-01,Sunday,2020-11-01,<60,0,0,0,0
2020-11-01,Sunday,2020-11-01,60-69,0,0,0,0
2020-11-01,Sunday,2020-11-01,70-79,0,0,0,0
2020-11-01,Sunday,2020-11-01,80+,0,0,0,0
2020-10-31,Saturday,2020-11-01,<60,0,0,0,0
2020-10-31,Saturday,2020-11-01,60-69,0,0,0,0
2020-10-31,Saturday,2020-11-01,70-79,0,0,0,0
2020-10-31,Saturday,2020-11-01,80+,0,0,0,0
2020-10-30,Friday,2020-11-01,<60,0,0,0,0
2020-10-30,Friday,2020-11-01,60-69,0,0,0,0
2020-10-30,Friday,2020-11-01,70-79,0,0,0,0
2020-10-30,Friday,2020-11-01,80+,0,0,0,0
2020-10-29,Thursday,2020-11-01,<60,0,0,0,0
2020-10-29,Thursday,2020-11-01,60-69,0,0,0,0
2020-10-29,Thursday,2020-11-01,70-79,0,0,0,0
2020-10-29,Thursday,2020-11-01,80+,0,0,0,0
2020-10-28,Wednesday,2020-11-01,<60,0,0,0,0
2020-10-28,Wednesday,2020-11-01,60-69,0,0,0,0
2020-10-28,Wednesday,2020-11-01,70-79,0,0,0,0
2020-10-28,Wednesday,2020-11-01,80+,0,0,0,0
2020-10-27,Tuesday,2020-11-01,<60,0,0,0,0
2020-10-27,Tuesday,2020-11-01,60-69,0,0,0,0
2020-10-27,Tuesday,2020-11-01,70-79,0,0,0,0
2020-10-27,Tuesday,2020-11-01,80+,0,0,0,0
2020-10-26,Monday,2020-11-01,<60,0,0,0,0
2020-10-26,Monday,2020-11-01,60-69,0,0,0,0
2020-10-26,Monday,2020-11-01,70-79,0,0,0,0
2020-10-26,Monday,2020-11-01,80+,0,0,0,0
2020-10-25,Sunday,2020-10-25,<60,0,0,0,0
2020-10-25,Sunday,2020-10-25,60-69,0,0,0,0
2020-10-25,Sunday,2020-10-25,70-79,0,0,0,0
2020-10-25,Sunday,2020-10-25,80+,0,0,0,0
2020-10-24,Saturday,2020-10-25,<60,0,0,0,0
2020-10-24,Saturday,2020-10-25,60-69,0,0,0,0
2020-10-24,Saturday,2020-10-25,70-79,0,0,0,0
2020-10-24,Saturday,2020-10-25,80+,0,0,0,0
2020-10-23,Friday,2020-10-25,<60,0,0,0,0
2020-10-23,Friday,2020-10-25,60-69,0,0,0,0
2020-10-23,Friday,2020-10-25,70-79,0,0,0,0
2020-10-23,Friday,2020-10-25,80+,0,0,0,0
2020-10-22,Thursday,2020-10-25,<60,0,0,0,0
2020-10-22,Thursday,2020-10-25,60-69,0,0,0,0
2020-10-22,Thursday,2020-10-25,70-79,0,0,0,0
2020-10-22,Thursday,2020-10-25,80+,0,0,0,0
2020-10-21,Wednesday,2020-10-25,<60,0,0,0,0
2020-10-21,Wednesday,2020-10-25,60-69,0,0,0,0
2020-10-21,Wednesday,2020-10-25,70-79,0,0,0,0
2020-10-21,Wednesday,2020-10-25,80+,0,0,0,0
2020-10-20,Tuesday,2020-10-25,<60,0,0,0,0
2020-10-20,Tuesday,2020-10-25,60-69,0,0,0,0
2020-10-20,Tuesday,2020-10-25,70-79,0,0,0,0
2020-10-20,Tuesday,2020-10-25,80+,0,0,0,0
2020-10-19,Monday,2020-10-25,<60,0,0,0,0
2020-10-19,Monday,2020-10-25,60-69,0,0,0,0
2020-10-19,Monday,2020-10-25,70-79,0,0,0,0
2020-10-19,Monday,2020-10-25,80+,0,0,0,0
2020-10-18,Sunday,2020-10-18,<60,0,0,0,0
2020-10-18,Sunday,2020-10-18,60-69,0,0,0,0
2020-10-18,Sunday,2020-10-18,70-79,0,0,0,0
2020-10-18,Sunday,2020-10-18,80+,0,0,0,0
2020-10-17,Saturday,2020-10-18,<60,0,0,0,0
2020-10-17,Saturday,2020-10-18,60-69,0,0,0,0
2020-10-17,Saturday,2020-10-18,70-79,0,0,0,0
2020-10-17,Saturday,2020-10-18,80+,0,0,0,0
2020-10-16,Friday,2020-10-18,<60,0,0,0,0
2020-10-16,Friday,2020-10-18,60-69,0,0,0,0
2020-10-16,Friday,2020-10-18,70-79,0,0,0,0
2020-10-16,Friday,2020-10-18,80+,0,0,0,0
2020-10-15,Thursday,2020-10-18,<60,0,0,0,0
2020-10-15,Thursday,2020-10-18,60-69,0,0,0,0
2020-10-15,Thursday,2020-10-18,70-79,0,0,0,0
2020-10-15,Thursday,2020-10-18,80+,0,0,0,0
2020-10-14,Wednesday,2020-10-18,<60,0,0,0,0
2020-10-14,Wednesday,2020-10-18,60-69,0,0,0,0
2020-10-14,Wednesday,2020-10-18,70-79,0,0,0,0
2020-10-14,Wednesday,2020-10-18,80+,0,0,0,0
2020-10-13,Tuesday,2020-10-18,<60,0,0,0,0
2020-10-13,Tuesday,2020-10-18,60-69,0,0,0,0
2020-10-13,Tuesday,2020-10-18,70-79,0,0,0,0
2020-10-13,Tuesday,2020-10-18,80+,0,0,0,0
2020-10-12,Monday,2020-10-18,<60,0,0,0,0
2020-10-12,Monday,2020-10-18,60-69,0,0,0,0
2020-10-12,Monday,2020-10-18,70-79,0,0,0,0
2020-10-12,Monday,2020-10-18,80+,0,0,0,0
2020-10-11,Sunday,2020-10-11,<60,0,0,0,0
2020-10-11,Sunday,2020-10-11,60-69,0,0,0,0
2020-10-11,Sunday,2020-10-11,70-79,0,0,0,0
2020-10-11,Sunday,2020-10-11,80+,0,0,0,0
2020-10-10,Saturday,2020-10-11,<60,0,0,0,0
2020-10-10,Saturday,2020-10-11,60-69,0,0,0,0
2020-10-10,Saturday,2020-10-11,70-79,0,0,0,0
2020-10-10,Saturday,2020-10-11,80+,0,0,0,0
2020-10-09,Friday,2020-10-11,<60,0,0,0,0
2020-10-09,Friday,2020-10-11,60-69,0,0,0,0
2020-10-09,Friday,2020-10-11,70-79,0,0,0,0
2020-10-09,Friday,2020-10-11,80+,0,0,0,0
2020-10-08,Thursday,2020-10-11,<60,0,0,0,0
2020-10-08,Thursday,2020-10-11,60-69,0,0,0,0
2020-10-08,Thursday,2020-10-11,70-79,0,0,0,0
2020-10-08,Thursday,2020-10-11,80+,0,0,0,0
2020-10-07,Wednesday,2020-10-11,<60,0,0,0,0
2020-10-07,Wednesday,2020-10-11,60-69,0,0,0,0
2020-10-07,Wednesday,2020-10-11,70-79,0,0,0,0
2020-10-07,Wednesday,2020-10-11,80+,0,0,0,0
2020-10-06,Tuesday,2020-10-11,<60,0,0,0,0
2020-10-06,Tuesday,2020-10-11,60-69,0,0,0,0
2020-10-06,Tuesday,2020-10-11,70-79,0,0,0,0
2020-10-06,Tuesday,2020-10-11,80+,0,0,0,0
2020-10-05,Monday,2020-10-11,<60,0,0,0,0
2020-10-05,Monday,2020-10-11,60-69,0,0,0,0
2020-10-05,Monday,2020-10-11,70-79,0,0,0,0
2020-10-05,Monday,2020-10-11,80+,0,0,0,0
2020-10-04,Sunday,2020-10-04,<60,0,0,0,0
2020-10-04,Sunday,2020-10-04,60-69,0,0,0,0
2020-10-04,Sunday,2020-10-04,70-79,0,0,0,0
2020-10-04,Sunday,2020-10-04,80+,0,0,0,0
2020-10-03,Saturday,2020-10-04,<60,0,0,0,0
2020-10-03,Saturday,2020-10-04,60-69,0,0,0,0
2020-10-03,Saturday,2020-10-04,70-79,0,0,0,0
2020-10-03,Saturday,2020-10-04,80+,0,0,0,0
2020-10-02,Friday,2020-10-04,<60,0,0,0,0
2020-10-02,Friday,2020-10-04,60-69,0,0,0,0
2020-10-02,Friday,2020-10-04,70-79,0,0,0,0
2020-10-02,Friday,2020-10-04,80+,0,0,0,0
2020-10-01,Thursday,2020-10-04,<60,0,0,0,0
2020-10-01,Thursday,2020-10-04,60-69,0,0,0,0
2020-10-01,Thursday,2020-10-04,70-79,0,0,0,0
2020-10-01,Thursday,2020-10-04,80+,0,0,0,0
2020-09-30,Wednesday,2020-10-04,<60,0,0,0,0
2020-09-30,Wednesday,2020-10-04,60-69,0,0,0,0
2020-09-30,Wednesday,2020-10-04,70-79,0,0,0,0
2020-09-30,Wednesday,2020-10-04,80+,0,0,0,0
2020-09-29,Tuesday,2020-10-04,<60,0,0,0,0
2020-09-29,Tuesday,2020-10-04,60-69,0,0,0,0
2020-09-29,Tuesday,2020-10-04,70-79,0,0,0,0
2020-09-29,Tuesday,2020-10-04,80+,0,0,0,0
2020-09-28,Monday,2020-10-04,<60,0,0,0,0
2020-09-28,Monday,2020-10-04,60-69,0,0,0,0
2020-09-28,Monday,2020-10-04,70-79,0,0,0,0
2020-09-28,Monday,2020-10-04,80+,0,0,0,0
2020-09-27,Sunday,2020-09-27,<60,0,0,0,0
2020-09-27,Sunday,2020-09-27,60-69,0,0,0,0
2020-09-27,Sunday,2020-09-27,70-79,0,0,0,0
2020-09-27,Sunday,2020-09-27,80+,0,0,0,0
2020-09-26,Saturday,2020-09-27,<60,0,0,0,0
2020-09-26,Saturday,2020-09-27,60-69,0,0,0,0
2020-09-26,Saturday,2020-09-27,70-79,0,0,0,0
2020-09-26,Saturday,2020-09-27,80+,0,0,0,0
2020-09-25,Friday,2020-09-27,<60,0,0,0,0
2020-09-25,Friday,2020-09-27,60-69,0,0,0,0
2020-09-25,Friday,2020-09-27,70-79,0,0,0,0
2020-09-25,Friday,2020-09-27,80+,0,0,0,0
2020-09-24,Thursday,2020-09-27,<60,0,0,0,0
2020-09-24,Thursday,2020-09-27,60-69,0,0,0,0
2020-09-24,Thursday,2020-09-27,70-79,0,0,0,0
2020-09-24,Thursday,2020-09-27,80+,0,0,0,0
2020-09-23,Wednesday,2020-09-27,<60,0,0,0,0
2020-09-23,Wednesday,2020-09-27,60-69,0,0,0,0
2020-09-23,Wednesday,2020-09-27,70-79,0,0,0,0
2020-09-23,Wednesday,2020-09-27,80+,0,0,0,0
2020-09-22,Tuesday,2020-09-27,<60,0,0,0,0
2020-09-22,Tuesday,2020-09-27,60-69,0,0,0,0
2020-09-22,Tuesday,2020-09-27,70-79,0,0,0,0
2020-09-22,Tuesday,2020-09-27,80+,0,0,0,0
2020-09-21,Monday,2020-09-27,<60,0,0,0.1429,0.0038
2020-09-21,Monday,2020-09-27,60-69,0,0,0,0
2020-09-21,Monday,2020-09-27,70-79,0,0,0,0
2020-09-21,Monday,2020-09-27,80+,0,0,0,0
2020-09-20,Sunday,2020-09-20,<60,0,0,0.1429,0.0038
2020-09-20,Sunday,2020-09-20,60-69,0,0,0,0
2020-09-20,Sunday,2020-09-20,70-79,0,0,0,0
2020-09-20,Sunday,2020-09-20,80+,0,0,0,0
2020-09-19,Saturday,2020-09-20,<60,0,0,0.1429,0.0038
2020-09-19,Saturday,2020-09-20,60-69,0,0,0,0
2020-09-19,Saturday,2020-09-20,70-79,0,0,0,0
2020-09-19,Saturday,2020-09-20,80+,0,0,0,0
2020-09-18,Friday,2020-09-20,<60,0,0,0.1429,0.0038
2020-09-18,Friday,2020-09-20,60-69,0,0,0,0
2020-09-18,Friday,2020-09-20,70-79,0,0,0,0
2020-09-18,Friday,2020-09-20,80+,0,0,0,0
2020-09-17,Thursday,2020-09-20,<60,0,0,0.1429,0.0038
2020-09-17,Thursday,2020-09-20,60-69,0,0,0,0
2020-09-17,Thursday,2020-09-20,70-79,0,0,0,0
2020-09-17,Thursday,2020-09-20,80+,0,0,0,0
2020-09-16,Wednesday,2020-09-20,<60,0,0,0.1429,0.0038
2020-09-16,Wednesday,2020-09-20,60-69,0,0,0,0
2020-09-16,Wednesday,2020-09-20,70-79,0,0,0,0
2020-09-16,Wednesday,2020-09-20,80+,0,0,0,0
2020-09-15,Tuesday,2020-09-20,<60,1,0.0265,0.1429,0.0038
2020-09-15,Tuesday,2020-09-20,60-69,0,0,0,0
2020-09-15,Tuesday,2020-09-20,70-79,0,0,0,0
2020-09-15,Tuesday,2020-09-20,80+,0,0,0,0
2020-09-14,Monday,2020-09-20,<60,0,0,0,0
2020-09-14,Monday,2020-09-20,60-69,0,0,0,0
2020-09-14,Monday,2020-09-20,70-79,0,0,0,0
2020-09-14,Monday,2020-09-20,80+,0,0,0,0
2020-09-13,Sunday,2020-09-13,<60,0,0,0,0
2020-09-13,Sunday,2020-09-13,60-69,0,0,0,0
2020-09-13,Sunday,2020-09-13,70-79,0,0,0,0
2020-09-13,Sunday,2020-09-13,80+,0,0,0,0
2020-09-12,Saturday,2020-09-13,<60,0,0,0,0
2020-09-12,Saturday,2020-09-13,60-69,0,0,0,0
2020-09-12,Saturday,2020-09-13,70-79,0,0,0,0
2020-09-12,Saturday,2020-09-13,80+,0,0,0,0
2020-09-11,Friday,2020-09-13,<60,0,0,0,0
2020-09-11,Friday,2020-09-13,60-69,0,0,0,0
2020-09-11,Friday,2020-09-13,70-79,0,0,0,0
2020-09-11,Friday,2020-09-13,80+,0,0,0,0
2020-09-10,Thursday,2020-09-13,<60,0,0,0.1429,0.0038
2020-09-10,Thursday,2020-09-13,60-69,0,0,0,0
2020-09-10,Thursday,2020-09-13,70-79,0,0,0,0
2020-09-10,Thursday,2020-09-13,80+,0,0,0.1429,0.0727
2020-09-09,Wednesday,2020-09-13,<60,0,0,0.1429,0.0038
2020-09-09,Wednesday,2020-09-13,60-69,0,0,0,0
2020-09-09,Wednesday,2020-09-13,70-79,0,0,0,0
2020-09-09,Wednesday,2020-09-13,80+,0,0,0.1429,0.0727
2020-09-08,Tuesday,2020-09-13,<60,0,0,0.1429,0.0038
2020-09-08,Tuesday,2020-09-13,60-69,0,0,0,0
2020-09-08,Tuesday,2020-09-13,70-79,0,0,0,0
2020-09-08,Tuesday,2020-09-13,80+,0,0,0.1429,0.0727
2020-09-07,Monday,2020-09-13,<60,0,0,0.1429,0.0038
2020-09-07,Monday,2020-09-13,60-69,0,0,0,0
2020-09-07,Monday,2020-09-13,70-79,0,0,0,0
2020-09-07,Monday,2020-09-13,80+,0,0,0.1429,0.0727
2020-09-06,Sunday,2020-09-06,<60,0,0,0.1429,0.0038
2020-09-06,Sunday,2020-09-06,60-69,0,0,0,0
2020-09-06,Sunday,2020-09-06,70-79,0,0,0,0
2020-09-06,Sunday,2020-09-06,80+,0,0,0.1429,0.0727
2020-09-05,Saturday,2020-09-06,<60,0,0,0.1429,0.0038
2020-09-05,Saturday,2020-09-06,60-69,0,0,0,0
2020-09-05,Saturday,2020-09-06,70-79,0,0,0,0
2020-09-05,Saturday,2020-09-06,80+,0,0,0.1429,0.0727
2020-09-04,Friday,2020-09-06,<60,1,0.0265,0.1429,0.0038
2020-09-04,Friday,2020-09-06,60-69,0,0,0,0
2020-09-04,Friday,2020-09-06,70-79,0,0,0,0
2020-09-04,Friday,2020-09-06,80+,1,0.5088,0.1429,0.0727
2020-09-03,Thursday,2020-09-06,<60,0,0,0,0
2020-09-03,Thursday,2020-09-06,60-69,0,0,0,0
2020-09-03,Thursday,2020-09-06,70-79,0,0,0,0
2020-09-03,Thursday,2020-09-06,80+,0,0,0,0
2020-09-02,Wednesday,2020-09-06,<60,0,0,0,0
2020-09-02,Wednesday,2020-09-06,60-69,0,0,0,0
2020-09-02,Wednesday,2020-09-06,70-79,0,0,0,0
2020-09-02,Wednesday,2020-09-06,80+,0,0,0,0
2020-09-01,Tuesday,2020-09-06,<60,0,0,0,0
2020-09-01,Tuesday,2020-09-06,60-69,0,0,0,0
2020-09-01,Tuesday,2020-09-06,70-79,0,0,0,0
2020-09-01,Tuesday,2020-09-06,80+,0,0,0,0
2020-08-31,Monday,2020-09-06,<60,0,0,0,0
2020-08-31,Monday,2020-09-06,60-69,0,0,0,0
2020-08-31,Monday,2020-09-06,70-79,0,0,0,0
2020-08-31,Monday,2020-09-06,80+,0,0,0,0
2020-08-30,Sunday,2020-08-30,<60,0,0,0,0
2020-08-30,Sunday,2020-08-30,60-69,0,0,0,0
2020-08-30,Sunday,2020-08-30,70-79,0,0,0,0
2020-08-30,Sunday,2020-08-30,80+,0,0,0,0
2020-08-29,Saturday,2020-08-30,<60,0,0,0,0
2020-08-29,Saturday,2020-08-30,60-69,0,0,0,0
2020-08-29,Saturday,2020-08-30,70-79,0,0,0,0
2020-08-29,Saturday,2020-08-30,80+,0,0,0,0
2020-08-28,Friday,2020-08-30,<60,0,0,0,0
2020-08-28,Friday,2020-08-30,60-69,0,0,0,0
2020-08-28,Friday,2020-08-30,70-79,0,0,0,0
2020-08-28,Friday,2020-08-30,80+,0,0,0,0
2020-08-27,Thursday,2020-08-30,<60,0,0,0,0
2020-08-27,Thursday,2020-08-30,60-69,0,0,0,0
2020-08-27,Thursday,2020-08-30,70-79,0,0,0,0
2020-08-27,Thursday,2020-08-30,80+,0,0,0,0
2020-08-26,Wednesday,2020-08-30,<60,0,0,0,0
2020-08-26,Wednesday,2020-08-30,60-69,0,0,0,0
2020-08-26,Wednesday,2020-08-30,70-79,0,0,0,0
2020-08-26,Wednesday,2020-08-30,80+,0,0,0,0
2020-08-25,Tuesday,2020-08-30,<60,0,0,0,0
2020-08-25,Tuesday,2020-08-30,60-69,0,0,0,0
2020-08-25,Tuesday,2020-08-30,70-79,0,0,0,0
2020-08-25,Tuesday,2020-08-30,80+,0,0,0,0
2020-08-24,Monday,2020-08-30,<60,0,0,0,0
2020-08-24,Monday,2020-08-30,60-69,0,0,0,0
2020-08-24,Monday,2020-08-30,70-79,0,0,0,0
2020-08-24,Monday,2020-08-30,80+,0,0,0,0
2020-08-23,Sunday,2020-08-23,<60,0,0,0,0
2020-08-23,Sunday,2020-08-23,60-69,0,0,0,0
2020-08-23,Sunday,2020-08-23,70-79,0,0,0,0
2020-08-23,Sunday,2020-08-23,80+,0,0,0,0
2020-08-22,Saturday,2020-08-23,<60,0,0,0,0
2020-08-22,Saturday,2020-08-23,60-69,0,0,0,0
2020-08-22,Saturday,2020-08-23,70-79,0,0,0,0
2020-08-22,Saturday,2020-08-23,80+,0,0,0,0
2020-08-21,Friday,2020-08-23,<60,0,0,0,0
2020-08-21,Friday,2020-08-23,60-69,0,0,0,0
2020-08-21,Friday,2020-08-23,70-79,0,0,0,0
2020-08-21,Friday,2020-08-23,80+,0,0,0,0
2020-08-20,Thursday,2020-08-23,<60,0,0,0,0
2020-08-20,Thursday,2020-08-23,60-69,0,0,0,0
2020-08-20,Thursday,2020-08-23,70-79,0,0,0,0
2020-08-20,Thursday,2020-08-23,80+,0,0,0,0
2020-08-19,Wednesday,2020-08-23,<60,0,0,0,0
2020-08-19,Wednesday,2020-08-23,60-69,0,0,0,0
2020-08-19,Wednesday,2020-08-23,70-79,0,0,0,0
2020-08-19,Wednesday,2020-08-23,80+,0,0,0,0
2020-08-18,Tuesday,2020-08-23,<60,0,0,0,0
2020-08-18,Tuesday,2020-08-23,60-69,0,0,0,0
2020-08-18,Tuesday,2020-08-23,70-79,0,0,0,0
2020-08-18,Tuesday,2020-08-23,80+,0,0,0,0
2020-08-17,Monday,2020-08-23,<60,0,0,0,0
2020-08-17,Monday,2020-08-23,60-69,0,0,0,0
2020-08-17,Monday,2020-08-23,70-79,0,0,0,0
2020-08-17,Monday,2020-08-23,80+,0,0,0,0
2020-08-16,Sunday,2020-08-16,<60,0,0,0,0
2020-08-16,Sunday,2020-08-16,60-69,0,0,0,0
2020-08-16,Sunday,2020-08-16,70-79,0,0,0,0
2020-08-16,Sunday,2020-08-16,80+,0,0,0,0
2020-08-15,Saturday,2020-08-16,<60,0,0,0,0
2020-08-15,Saturday,2020-08-16,60-69,0,0,0,0
2020-08-15,Saturday,2020-08-16,70-79,0,0,0,0
2020-08-15,Saturday,2020-08-16,80+,0,0,0,0
2020-08-14,Friday,2020-08-16,<60,0,0,0,0
2020-08-14,Friday,2020-08-16,60-69,0,0,0,0
2020-08-14,Friday,2020-08-16,70-79,0,0,0,0
2020-08-14,Friday,2020-08-16,80+,0,0,0,0
2020-08-13,Thursday,2020-08-16,<60,0,0,0,0
2020-08-13,Thursday,2020-08-16,60-69,0,0,0,0
2020-08-13,Thursday,2020-08-16,70-79,0,0,0,0
2020-08-13,Thursday,2020-08-16,80+,0,0,0,0
2020-08-12,Wednesday,2020-08-16,<60,0,0,0,0
2020-08-12,Wednesday,2020-08-16,60-69,0,0,0,0
2020-08-12,Wednesday,2020-08-16,70-79,0,0,0,0
2020-08-12,Wednesday,2020-08-16,80+,0,0,0,0
2020-08-11,Tuesday,2020-08-16,<60,0,0,0,0
2020-08-11,Tuesday,2020-08-16,60-69,0,0,0,0
2020-08-11,Tuesday,2020-08-16,70-79,0,0,0,0
2020-08-11,Tuesday,2020-08-16,80+,0,0,0,0
2020-08-10,Monday,2020-08-16,<60,0,0,0,0
2020-08-10,Monday,2020-08-16,60-69,0,0,0,0
2020-08-10,Monday,2020-08-16,70-79,0,0,0,0
2020-08-10,Monday,2020-08-16,80+,0,0,0,0
2020-08-09,Sunday,2020-08-09,<60,0,0,0,0
2020-08-09,Sunday,2020-08-09,60-69,0,0,0,0
2020-08-09,Sunday,2020-08-09,70-79,0,0,0,0
2020-08-09,Sunday,2020-08-09,80+,0,0,0,0
2020-08-08,Saturday,2020-08-09,<60,0,0,0,0
2020-08-08,Saturday,2020-08-09,60-69,0,0,0,0
2020-08-08,Saturday,2020-08-09,70-79,0,0,0,0
2020-08-08,Saturday,2020-08-09,80+,0,0,0,0
2020-08-07,Friday,2020-08-09,<60,0,0,0,0
2020-08-07,Friday,2020-08-09,60-69,0,0,0,0
2020-08-07,Friday,2020-08-09,70-79,0,0,0,0
2020-08-07,Friday,2020-08-09,80+,0,0,0,0
2020-08-06,Thursday,2020-08-09,<60,0,0,0,0
2020-08-06,Thursday,2020-08-09,60-69,0,0,0,0
2020-08-06,Thursday,2020-08-09,70-79,0,0,0,0
2020-08-06,Thursday,2020-08-09,80+,0,0,0,0
2020-08-05,Wednesday,2020-08-09,<60,0,0,0,0
2020-08-05,Wednesday,2020-08-09,60-69,0,0,0,0
2020-08-05,Wednesday,2020-08-09,70-79,0,0,0,0
2020-08-05,Wednesday,2020-08-09,80+,0,0,0,0
2020-08-04,Tuesday,2020-08-09,<60,0,0,0,0
2020-08-04,Tuesday,2020-08-09,60-69,0,0,0,0
2020-08-04,Tuesday,2020-08-09,70-79,0,0,0,0
2020-08-04,Tuesday,2020-08-09,80+,0,0,0,0
2020-08-03,Monday,2020-08-09,<60,0,0,0,0
2020-08-03,Monday,2020-08-09,60-69,0,0,0,0
2020-08-03,Monday,2020-08-09,70-79,0,0,0,0
2020-08-03,Monday,2020-08-09,80+,0,0,0,0
2020-08-02,Sunday,2020-08-02,<60,0,0,0,0
2020-08-02,Sunday,2020-08-02,60-69,0,0,0,0
2020-08-02,Sunday,2020-08-02,70-79,0,0,0,0
2020-08-02,Sunday,2020-08-02,80+,0,0,0,0
2020-08-01,Saturday,2020-08-02,<60,0,0,0,0
2020-08-01,Saturday,2020-08-02,60-69,0,0,0,0
2020-08-01,Saturday,2020-08-02,70-79,0,0,0,0
2020-08-01,Saturday,2020-08-02,80+,0,0,0,0
2020-07-31,Friday,2020-08-02,<60,0,0,0,0
2020-07-31,Friday,2020-08-02,60-69,0,0,0,0
2020-07-31,Friday,2020-08-02,70-79,0,0,0,0
2020-07-31,Friday,2020-08-02,80+,0,0,0,0
2020-07-30,Thursday,2020-08-02,<60,0,0,0,0
2020-07-30,Thursday,2020-08-02,60-69,0,0,0,0
2020-07-30,Thursday,2020-08-02,70-79,0,0,0,0
2020-07-30,Thursday,2020-08-02,80+,0,0,0,0
2020-07-29,Wednesday,2020-08-02,<60,0,0,0,0
2020-07-29,Wednesday,2020-08-02,60-69,0,0,0,0
2020-07-29,Wednesday,2020-08-02,70-79,0,0,0,0
2020-07-29,Wednesday,2020-08-02,80+,0,0,0,0
